SMILES,mean
CC(NC(C1C=C(C2N(C)C1)c(c(c3[nH]c4)c4C2)ccc3)=O)CO,0.0
CN(CCn1c(SCC(CSC2N3C(=O)C2NC(Cc4nc(N)sc4)=O)=C3C(O)=O)nnn1)C,1.0
OCc1c(O)ccc(C(CNCCCCCCOCCCCc2ccccc2)O)c1,0.0
Clc1ccc(CSC(c2c(Cl)cc(Cl)cc2)Cn3cncc3)cc1,0.0
CN(CCCC1(c2ccc(F)cc2)c(c3CO1)ccc(C#N)c3)C,0.0
FC(OC(C(F)(F)F)Cl)F,1.0
CCN1c(c2C(=O)C(C(O)=O)=C1)cc(N3CCNCC3)c(F)c2,1.0
CC(Cl)(Cl)Cl,1.0
Nc1scc(C(C(NC2C(=O)N(C23)C(C(O)=O)=C(C=C)CS3)=O)=NOCC(O)=O)n1,1.0
CCC1(C(C#C)(O)CC2)C2C3C(C(C(=C4)CC3)CCC4=O)CC1,0.0
ClCC(Cl)Cl,1.0
C[N+]1(CC(OC(C(c2ccccc2)(C3CCCC3)O)=O)CC1)C,0.0
CC([N+](=O)[O-])C,1.0
CNC1(C(C)(C)C(CC12)CC2)C,0.0
NC(N)=NC(Cc1c(Cl)cccc1Cl)=O,1.0
CCC1C(O)(C)C(O)C(C)C(=NOCOCCOC)C(C)CC(O)(C)C(OC2C(O)C(N(C)C)CC(C)O2)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C(C)C(=O)O1,1.0
Nc1c2c(n(C3OC(CO)C(O)C3)cn2)nc(Cl)n1,0.0
CC(c1cc(c2cc1)nc(c3ccc(Cl)cc3)o2)C(O)=O,1.0
CCCN(C(C(Nc1c(C)cccc1C)=O)CC)CC,0.0
Oc1cc(c2cc1)C3(C(O)(C4C2)CCCC3)CCN4CC5CCC5,0.0
NCC(c1ccc(Cl)cc1)CC(O)=O,1.0
OCC1C(O)CC(N2C(=O)NC(=O)C(C(F)(F)F)=C2)O1,0.0
CC1(C(C(OCc2cc(Oc3ccccc3)ccc2)=O)C1C=C(Cl)Cl)C,0.0
NC(CCC1C(=O)NC(CC(N)=O)C(=O)NC(C(N2C(C(NC(C(NCC(N)=O)=O)CCCN=C(N)N)=O)CCC2)=O)CSSCCC(=O)NC(Cc3ccc(O)cc3)C(=O)NC(Cc4ccccc4)C(=O)N1)=O,0.0
O=C1c(c(c2CCC3)C3CN1C4C(CCN5C4)CC5)ccc2,1.0
CC(CCl)Cl,1.0
c1ccncc1,1.0
Cc1c(NN=C2C(S(O)(=O)=O)=Cc(c3C2=O)cc(S(O)(=O)=O)cc3N)ccc(c4cc(C)c(NN=C5C(S(O)(=O)=O)=Cc(c6C5=O)cc(S(O)(=O)=O)cc6N)cc4)c1,0.0
O=C1N(c2ccccc2)N(c3ccccc3)C(=O)C1CCS(c4ccccc4)=O,0.0
NS(c1c(Oc2ccccc2)c(N3CCCC3)cc(C(O)=O)c1)(=O)=O,1.0
COC(Nc1[nH]c(c2n1)cc(C(c3ccccc3)=O)cc2)=O,1.0
COC1C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)C=CC=C(C)C(=O)NC(C(C(c(c(C(=O)C2(C)OC=C1)c3O2)c4c(O)c3C)=O)=CNN5CCN(C6CCCC6)CC5)=C4O,1.0
O=C(N1C(c2ccccc2)c(c3CC1)cccc3)OC4C(CCN5C4)CC5,0.0
CN1CCN(C(c2ccc(Cl)cc2)c3ccccc3)CC1,0.0
CCBr,1.0
Cc1c(C(NC2C(=O)N(C23)C(C(O)=O)C(C)(C)S3)=O)c(c4c(Cl)cccc4)no1,1.0
CN1CCN(CCCN2c(c3Sc(c24)cccc4)cc(Cl)cc3)CC1,1.0
FC(C(Br)Cl)(F)F,1.0
CCN(CCOC(c1c(Cl)cc(N)cc1)=O)CC,0.0
CC1C(C)C(O)C(C)C=CC=CC=CC=CC=CC=CC=CC(OC2C(O)C(N)C(O)C(C)O2)CC(OC3(O)CC(O)CC(O)C(O)CCC(O)CC(O)CC(=O)O1)C(C(O)=O)C(O)C3,1.0
NC(C(O)=O)CCCN=C(N)N,0.0
CN1S(=O)(=O)c(c2NC1CCl)cc(S(N)(=O)=O)c(Cl)c2,0.0
Cc1sc(SCC(CSC2N3C(=O)C2NC(Cn4nnnc4)=O)=C3C(O)=O)nn1,1.0
OCCN(c1c(I)c(C(NCC(CO)O)=O)c(I)c(C(NCC(CO)O)=O)c1I)C(CO)=O,0.0
CCCCC(C1(OC(C2CC1)CC(=O)C2CCCCCCC(O)=O)O)(F)F,0.0
CC(N1CC(=O)NC(=O)C1)CN2CC(=O)NC(=O)C2,1.0
CC(Oc1c(C(Nc2sc([N+](=O)[O-])cn2)=O)cccc1)=O,1.0
CCCC1OC(C(CO)=O)(C2O1)C(C)(C3C2)CC(O)C(C34)C(C)(C(=C5)CC4)C=CC5=O,0.0
COc1cc(c2cc1)n(CC(O)=O)c(C)c2C(c3ccc(Cl)cc3)=O,1.0
O=C1N=C(C2=C(c3ccccc3)NC1)SC4=C2CCCC4,1.0
O=C1NC(=O)N(N=Cc2ccc([N+](=O)[O-])o2)C1,1.0
[O-][N+](OCC(O[N+](=O)[O-])CO[N+](=O)[O-])=O,0.0
CCCC(C(OC1CC([N+](C)(C)C2C1)CC2)=O)CCC,0.0
NC(N=CN(C1OC(CO)C(O)C1)C2=O)=N2,1.0
CC(C(O)=O)CN(c1c(I)c(N)c(I)cc1I)C(C)=O,0.0
O=C1N(N=Cc2ccc([N+](=O)[O-])o2)CCO1,1.0
Nc1c(C(c2ccc(Br)cc2)=O)cccc1CC(O)=O,1.0
CCC1C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N(C)C(C(C(CC=CC)C)O)C(=O)N1,1.0
NC(Cc1c(N)c(C(c2ccccc2)=O)ccc1)=O,0.0
CNC(c1cn(c2nc(c3c(N)n2)n(C4C(O)C(O)C(CO)O4)cn3)nc1)=O,0.0
CN1C(=O)CCS(=O)(=O)C1c2ccc(Cl)cc2,1.0
COC1C(NC(c2c(OC)cc(N)c(Cl)c2)=O)CCN(CCCOc3ccc(F)cc3)C1,0.0
OC(COCCN1CCN(C(c2ccc(Cl)cc2)c3ccccc3)CC1)=O,1.0
CC(Nc1cc2c(c(c3C2)cccc3)cc1)=O,1.0
CC1(C(C)(C2CC1)CC(O)C(F)(C23)C(C)(C(=C4)CC3)CCC4=O)O,1.0
COCCOc1c(OCCOC)cc(c2c1)c(Nc3cc(C#C)ccc3)ncn2,1.0
COC(C1(C(=O)c(c2O1)c(OC)cc(OC)c2Cl)C(C)CC3=O)=C3,1.0
CC([N+](C(C)C)(CCC(c1ccccc1)(c2ccccc2)C(N)=O)C)C,0.0
CC(N=C(N1C2=O)C(O)CCC1)=C2CCN3CCC(c4c(c5on4)ccc(F)c5)CC3,0.0
CCOC(CCCCCCCCC(c1c(I)cccc1)C)=O,0.0
OCC(NC1C(O)C(O)C(O)C(CO)(O)C1)CO,1.0
CC(c1c(CCC(c2cc(C=Cc3nc(c4cc3)cc(Cl)cc4)ccc2)SCC5(CC5)CC(O)=O)cccc1)(O)C,0.0
Nc1cc(C(O)=O)c(O)cc1,1.0
CCc1c(c2nc(c13)C(N4C3)=CC5=C(COC(=O)C5(CC)O)C4=O)cc(OC(N6CCC(N7CCCCC7)CC6)=O)cc2,1.0
CC(OCC(C1(C(C)(C2C3)CC(O)C(F)(C24)C(C)(C(=C5)CC4)C=CC5=O)C3OC6(CCCC6)O1)=O)=O,0.0
CCCCCOC(NC(C(F)=CN(C1C(O)C(O)C(C)O1)C2=O)=N2)=O,1.0
CC(NC(NS(c1c(Nc2cc(C)ccc2)ccnc1)(=O)=O)=O)C,0.0
CC1(C(C(O)=O)N(C2S1)C(=O)C2NC(C3(CCCCC3)N)=O)C,0.0
COc1c(OC)cc(Cc2c(c3ccn2)cc(OC)c(OC)c3)cc1,1.0
C[N+](CC(O)=O)(C)C,0.0
CC(C(C1C(CC2C(O)C(O)C(CC(C)=CC(OCCCCCCCCC(O)=O)=O)OC2)O1)C)O,0.0
CN(C1CCC2)C2CC(NC(c3c(c4n(C)n3)cccc4)=O)C1,1.0
c1cc(c2cc1)nc(c3ncsc3)[nH]2,1.0
CCC1C(O)(C)C(O)C(C)C(=O)C(C)CC(O)(C)C(OC2C(O)C(N(C)C)CC(C)O2)C(C)C(OC3OC(C)C(O)C(OC)(C)C3)C(C)C(=O)O1,1.0
OC(C1c2n(c(C(c3ccccc3)=O)cc2)CC1)=O,1.0
CN1C(=O)c(c2N(C)C1=O)[nH]c(Br)n2,0.0
CN1CCC(=C2c(c3CCc(c24)cccc4)nccc3)CC1,1.0
CC(C(=Cc1ccc(S(C)=O)cc1)c(c23)ccc(F)c2)=C3CC(O)=O,1.0
CCOc1ccc(NC(C)=O)cc1,1.0
NC(CCCNC(c1ccc(Cl)cc1)=C2C(=O)C=CC(F)=C2)=O,1.0
NC(N=CN(C1C(O)C(O)C(CO)O1)C2=O)=N2,1.0
CCCCCOc1ccc(c2ccc(c3ccc(C(NC4C(=O)NC(C(O)C)C(=O)N(C5C(=O)NC(C(C(c6ccc(O)cc6)O)O)C(=O)NC(C(O)C)C(=O)N(C7C(=O)NC(O)C(O)C4)CC(C)C7O)CC(O)C5)=O)cc3)cc2)cc1,1.0
CON=C(c1nc(N)sc1)C(NC2C(=O)N(C23)C(C(OCOC(C(C)(C)C)=O)=O)=C(C=Cc4c(C)ncs4)CS3)=O,1.0
CCC(c1cc(O)ccc1)C(CN(C)C)C,1.0
OC(CCC(c1ccc(c2ccccc2)cc1)=O)=O,1.0
CCN1C(=O)C(c2ccccc2)(c3ccccc3)C(CCN4CCOCC4)C1,1.0
C1C2CC(c(c23)cc(c4c3)nccn4)CN1,0.0
CC(N(CC#C)C)Cc1ccccc1,0.0
CC(OC1C(C)(C2CC1)CCC(C23)C(C)(C4CC3)C(C)=CC(=O)C4)=O,1.0
CC(CCCC(CCCC(CCCC(C)=CCC(C(=O)c(c1C2=O)cccc1)=C2C)C)C)C,0.0
CC(Cc1ccccc1)N,0.0
CC(C1C(=O)N(C12)C(C(O)=O)=C(SC3CC(C(N(C)C)=O)NC3)C2C)O,1.0
C=CCOC=O,1.0
CCNC(CCCC=CCC1C(C=CC(CCc2ccccc2)O)C(O)CC1O)=O,1.0
OC(CN(CC(O)=O)CCN(CC(O)=O)CC(O)=O)=O,0.0
CC(C(O)=O)(NN)Cc1cc(O)c(O)cc1,1.0
CCCCCC(CCC1C(C2CC1O)Cc3c(c(OCC(O)=O)ccc3)C2)O,0.0
Cc1c(C)cc(S(O)(=O)=O)cc1,1.0
Oc1c(Cc2c(Cl)c(Cl)cc(Cl)c2O)c(Cl)c(Cl)cc1Cl,1.0
BrC(Br)Br,1.0
CC(Nc1sc(S(N)(=O)=O)nn1)=O,1.0
NCCC(P(O)(O)=O)(P(O)(O)=O)O,0.0
CCCc1c(c2n(C)n1)NC(c3c(OCC)ccc(S(N4CCN(C)CC4)(=O)=O)c3)=NC2=O,1.0
Cc1c(c(c2c3c(c(c4cc3)cccc4)c5)c5cc1)CC2,1.0
CC(c1c(C=CC(CC(CC(O)=O)O)O)c(c2ccc(F)cc2)nc(N(S(C)(=O)=O)C)n1)C,1.0
CCC(c1ccc(C(NC(C(O)=O)CCC(O)=O)=O)cc1)Cc2nc(c3nc2)c(N)nc(N)n3,1.0
CCN1C(CNC(c2c(OC)ccc(S(N)(=O)=O)c2)=O)CCC1,1.0
CN1C(=O)c(c2N(C)C1=O)n(CC(CO)O)cn2,0.0
Cc1cc(CC(O)=O)c(Nc2c(Cl)cccc2F)cc1,1.0
CCCCNC(NS(c1ccc(C)cc1)(=O)=O)=O,1.0
CC(NCC(COc1c(c2ccc1)CCC(=O)N2)O)(C)C,0.0
CCC(c1ccc(O)cc1)=C(c2ccc(O)cc2)CC,1.0
CC(Nc1ccc(C=NNC(N)=S)cc1)=O,1.0
CN1CCC(=C2c(c3C(=O)Cc(c24)cccc4)ccs3)CC1,0.0
CN1CCN(C(c(c2Oc(c34)cccc3)cc(Cl)cc2)=N4)CC1,1.0
CN1CCN(C(Nc(c23)cc(Cl)cc2)=C4C(=N3)C=CC=C4)CC1,1.0
CN(C(NC1C(O)C(O)C(CO)OC1O)=O)N=O,1.0
NCCNCCNCCN,1.0
Cc1nc(c2c(C)n1)N(Cc3ccc(c4c(c5n[nH]nn5)cccc4)cc3)C(=O)CC2,1.0
CC(NCc1c(I)c(C(O)=O)c(I)c(NC(C)=O)c1I)=O,0.0
CCOC(c1c2n(c(c3C(=O)N(C)C2)ccc(F)c3)cn1)=O,0.0
Cn1c(Sc2c(c3ncn2)[nH]cn3)c([N+]([O-])=O)nc1,1.0
NC(N1c(c2C(=O)Cc(c13)cccc3)cccc2)=O,1.0
CN(C1C(=O)C(=C(O)N)C(=O)C(O)(C12)C(=O)C(C3C2)=C(O)c(c4C3)c(O)c(NC(CNC(C)(C)C)=O)cc4N(C)C)C,1.0
CCCCCCCCNC(C(c1ccc(SC(C)C)cc1)O)C,1.0
CNC(NCCSCc1nc(CN(C)C)sc1)=C[N+](=O)[O-],1.0
CCN1c(c2C(=O)C(C(O)=O)=C1)nc(C)cc2,0.0
CCN1C(=O)C(=O)N(C(NC(c2ccc(O)cc2)C(NC3C(=O)N(C34)C(C(O)=O)=C(CSc5n(C)nnn5)CS4)=O)=O)CC1,0.0
CC(N(C(C)C)CCC(c1c(OC(C(C)C)=O)ccc(CO)c1)c2ccccc2)C,0.0
CC(C1C(=O)N(C2C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC(C)C(NC(C(C(C3=C(C)C4=O)=Nc(c5O3)c(C(NC6C(=O)NC(C(C)C)C(=O)N(C7C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC6C)CCC7)=O)ccc5C)=C4N)=O)C(=O)N1)CCC2)C,1.0
CC([N+](C(C)C)(CCOC(C1c(c2Oc(c13)cccc3)cccc2)=O)C)C,0.0
CCC(C1C(=O)NC(C(O)C)C(=O)NC(CC(N)=O)C(=O)NC(C(N2C(C(NC(C(NCC(N)=O)=O)CC(C)C)=O)CCC2)=O)CSSCC(N)C(=O)NC(Cc3ccc(O)cc3)C(=O)N1)C,0.0
CCN(CCNC(c1ccc(N)cc1)=O)CC,1.0
CCCCCC(C=CC1C(C2CC1O)CC(=CCCCC(O)=O)O2)O,0.0
CN1Cc(c2C(c3ccccc3)C1)c(N)ccc2,1.0
CCN(C(SSC(N(CC)CC)=S)=S)CC,1.0
NC(c1ccccc1)C(NC2C(=O)N(C23)C(C(O)=O)=C(Cl)CC3)=O,0.0
Cc1cc(C(NNCc2ccccc2)=O)no1,1.0
CC1C(C)C(O)C(C)C=CC=CCCC=CC=CC=CC=CC(OC2C(O)C(N)C(O)C(C)O2)CC(O)C(C(O)=O)C(O)CC(=O)CC(O)C(O)CCC(O)CC(O)CC(O)CC(=O)O1,0.0
NS(c1c(Cl)cc2c(S(=O)(=O)NCN2)c1)(=O)=O,1.0
Cc1c(O)c(CN(CC(O)=O)CCN(Cc2c(COP(O)(O)=O)cnc(C)c2O)CC(O)=O)c(COP(O)(O)=O)cn1,1.0
COCCOC(C(C(c1cc([N+](=O)[O-])ccc1)C(C(OC(C)C)=O)=C(C)N2)=C2C)=O,1.0
C=Cc1ccccc1,1.0
NC(CCCl)CCCl,0.0
CN1C(=NC(C)=O)SC(S(N)(=O)=O)=N1,0.0
COCC(C(NCc1ccccc1)=O)NC(C)=O,0.0
CC[N+](Cc1c(Br)cccc1)(C)C,0.0
CN1C(=O)c(c2N(C)C1=O)n(C)cn2,0.0
CC#CCC(C(C=CC1C(C2CC1O)CC(=CCCCC(O)=O)C2)O)C,1.0
Cc1c(C(c2c(C)ccs2)=CCCN3CC(C(O)=O)CCC3)scc1,0.0
CC1(C(C)(C2CC1)CCC(C23)C(C)(C(=C4)CC3)CCC4=O)O,1.0
Cc1ccc(C(c2cc([N+]([O-])=O)c(O)c(O)c2)=O)cc1,1.0
OC(C(Cl)(Cl)Cl)O,0.0
CC(C(Nc1c(I)c(C(NC(CO)CO)=O)c(I)c(C(NC(CO)CO)=O)c1I)=O)O,0.0
CN(C1CC2)C2CC(OC(C(c3ccccc3)O)=O)C1,0.0
CN(c1c(I)c(C(NC2C(O)C(O)C(CO)OC2O)=O)c(I)c(NC(C)=O)c1I)C(C)=O,0.0
NS(c1c(Cl)ccc(C2(c(c3C(=O)N2)cccc3)O)c1)(=O)=O,0.0
CN1C(c2cnccc2)CCC1,0.0
CCOC(C(c1ccc(c2ccccc2)cc1)=O)Nc3ccc(C(O)=O)cc3,1.0
OCC1C(O)CC(N2C(=O)NC(=O)C(I)=C2)O1,1.0
CC1NC(C)CN(c2c(F)c(c3c(N)c2F)N(C4CC4)C=C(C(O)=O)C3=O)C1,1.0
Cc1ccc(N(c2cc(O)ccc2)CC(NCC3)=N3)cc1,0.0
CCN(CCCC(Nc1c(c2ncc1)ccc(Cl)c2)C)CC,0.0
CN1C(=O)n(c2N=N1)cnc2C(N)=O,0.0
COc1c(Cc2c(c3n(C)c2)cc(NC(OC4CCCC4)=O)cc3)ccc(C(NS(c5c(C)cccc5)(=O)=O)=O)c1,1.0
CC[N+](c1cc(O)ccc1)(C)C,0.0
NC(N)=NCCN1CCCCCCC1,0.0
CN(CCOC(c1c(C)cccc1)c2ccccc2)C,0.0
Clc1cc(N2CCN(CCCN3C(=O)N(C4=N3)C=CC=C4)CC2)ccc1,1.0
NC(c1nccnc1)=O,1.0
NC(n1c(c2c(C(c3sccc3)=O)c1O)ccc(Cl)c2)=O,1.0
COC(C(Cl)Cl)(F)F,1.0
COc1cc(c2c(NC(CCCN)C)c1)cccn2,0.0
CCCc1n(Cc2ccc(c3c(C(O)=O)cccc3)cc2)c(c4n1)cc(c5n(C)c(c6n5)cccc6)cc4C,0.0
ClC(Cl)=C(Cl)Cl,1.0
CCCC(C(OCC)=O)NC(C(N1C(C(O)=O)CC(C12)CCCC2)=O)C,0.0
CCC1(c2ccccc2)C(=O)NC(=O)CC1,1.0
CCC(C1C(=O)NC(CCC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(C(N2C(C(NC(C(NCC(N)=O)=O)CC(C)C)=O)CCC2)=O)CSSCC(N)C(=O)NC(Cc3ccc(O)cc3)C(=O)N1)C,0.0
NC(c1cnccc1)=O,1.0
NC(NN=Cc1ccc([N+](=O)[O-])o1)=O,0.0
OCCNCCNc1c(c2c(NCCNCCO)cc1)C(=O)c(c3C2=O)c(O)ccc3O,1.0
OCC(C(c1ccc([N+]([O-])=O)cc1)O)NC(C(Cl)Cl)=O,0.0
COc1c(OC)cc(c2c1)c(N)nc(N(CCCNC(C3OCCC3)=O)C)n2,1.0
CCOC(C(NC(C(N1C(C(O)=O)CC(C12)CCC2)=O)C)CCc3ccccc3)=O,1.0
CC(NCC(COc1ccc(CC(N)=O)cc1)O)C,0.0
CCCN(C(C1C(C(C=O)CC)C2)CC(c(c3N4C)cccc3)(C45)C1O)C25,1.0
NC(OCC(c1ccccc1)COC(N)=O)=O,1.0
COc1ccc(C(C(Cl)(Cl)Cl)c2ccc(OC)cc2)cc1,1.0
Nc1ccc(C(O)=O)cc1,0.0
CC(C(C=CC(C1C(C)(C2CC1)CCCC2=CC=C3C(=C)C(O)CC(O)C3)C)C)C,0.0
CC(CN(S(c1ccc(N)cc1)(=O)=O)CC(C(NC(OC2COCC2)=O)Cc3ccccc3)OP(O)(O)=O)C,1.0
CC(n1c(c2c(c3ccc(F)cc3)c1C=CC(CC(CC(O)=O)O)O)cccc2)C,0.0
CNCCCN1c(c2CCc(c13)cccc3)cccc2,0.0
CCNC1C(OC2C(O)C(NC)C(O)(C)CO2)C(O)C(OC3C(N)CC=C(CN)O3)C(N)C1,1.0
CNC1C(O)(C)COC(OC2C(O)C(OC3C(N)CCC(CN)O3)C(N)CC2N)C1O,0.0
CCCCC(C(NC(C(NC(C(N)=O)Cc1ccccc1)=O)CC(O)=O)=O)NC(C(NC(CNC(C(C(O)C)NC(C(Cc2ccc(OS(O)(=O)=O)cc2)N)=O)=O)=O)Cc3c(c4[nH]c3)cccc4)=O,0.0
CC=C(c1ccc(O)cc1)C(c2ccc(O)cc2)=CC,0.0
Cc1c(C(c2ccc(C(O)=O)cc2)=C)cc3c(C(C)(C)CCC3(C)C)c1,1.0
CN1CCN(C(OC2c(c3C(=O)N2c4ncc(Cl)cc4)nccn3)=O)CC1,0.0
CC(CCCC(C1C(C)(C2CC1)CCCC2=CC=C3C(=C)CCC(O)C3)C)C,0.0
COc1cc(Cc2c(C)c(c3nc2)c(N)nc(N)n3)c(OC)cc1,1.0
COc1c(Oc2c(OCCO)nc(c3ncccn3)nc2NS(c4ccc(C(C)(C)C)cc4)(=O)=O)cccc1,1.0
CCC1C(O)(C)C(C(C)C2C(C)CC(O)(C)C(OC3C(O)C(N(C)C)CC(C)O3)C(C)C(OC4OC(C)C(O)C(OC)(C)C4)C(C)C(=O)O1)OC(COCCOC)N2,1.0
CC(NCC(COc1c(C2CCCC2)cccc1)O)(C)C,0.0
NC(C(O)=O)Cc1cc(I)c(Oc2cc(I)c(O)cc2)c(I)c1,0.0
CCCCCN(CCC(P(O)(O)=O)(P(O)(O)=O)O)C,1.0
CCOC(N1CCC(=C2c(c3CCc(c24)cc(Cl)cc4)nccc3)CC1)=O,0.0
CNCCCC(c(c12)cccc1)(c(c34)cccc3)CCC24,0.0
NCC1C(O)C(O)C(O)C(OC2C(O)C(OC3C(O)C(N)C(O)C(CO)O3)C(N)CC2N)O1,0.0
NC(OC1(C#C)CCCCC1)=O,0.0
CC(C1C(C)(C2CC1)CCCC2=CC=C3C(=C)C(O)CC(O)C3)CCCC(O)(C)C,0.0
CSc1cc(c2cc1)N(CCC3N(C)CCCC3)c(c4S2)cccc4,1.0
Oc1c(c(C(C(O)(C2C3)CCC4=O)(C45)CCN2CC6CC6)c3cc1)O5,1.0
CNCCC(c1ccccc1)Oc2ccc(C(F)(F)F)cc2,0.0
COc1ccc(CN(c2ncccc2)CCN(C)C)cc1,0.0
CC(C=NN=C(N)N)=NN=C(N)N,1.0
CCOC(C(C(c1c(C=CC(OC(C)(C)C)=O)cccc1)C(C(OCC)=O)=C(C)N2)=C2C)=O,1.0
CNCCC=C1c(c2CCc(c13)cccc3)cccc2,1.0
CC1(OC(C(CO)=O)(C2O1)C(C)(C3C2)CC(O)C(F)(C34)C(C)(C(=C5)C(F)C4)C=CC5=O)C,0.0
CC(C(OCOP(OCOC(C(C)(C)C)=O)(COCCn1c(c2nc1)ncnc2N)=O)=O)(C)C,1.0
Clc1cc2c(n(c3CN=C2c4ccccc4)cnn3)cc1,0.0
CC(NCC(COc1ccc(CCOCC2CC2)cc1)O)C,0.0
CC(CC(c1ccc([N+]([O-])=O)cc1)C(C(=O)c(c2O3)cccc2)=C3O)=O,1.0
CC(OCP(O)(O)=O)Cn1c(c2nc1)ncnc2N,1.0
CN(C(Oc1cc(C(CNC(C)(C)C)O)cc(OC(N(C)C)=O)c1)=O)C,0.0
ClCCNC(N(N=O)CCCl)=O,1.0
CCN(CCOCCOC(C1(c2ccccc2)CCCC1)=O)CC,0.0
CC(C1C(C)(C2CC1)CCCC2=CC=C3C(=C)CCC(O)C3)CCCC(O)(C)C,1.0
COc1c(OCC(CO)O)cccc1,0.0
COCCNC(CN(CC(O)=O)CCN(CC(O)=O)CCN(CC(NCCOC)=O)CC(O)=O)=O,0.0
OC(c1ccccc1)(c2ccccc2)CCCN3CCCCC3,0.0
NC(N1c(c2C=Cc(c13)cccc3)cccc2)=O,1.0
CC1C(C2(C)C(C3C1)C(O)CC(C)(C34)C(C(CO)=O)(O)CC4)=CC(=O)C=C2,1.0
CN(CCC=C1c(c2OCc(c13)cccc3)cccc2)C,1.0
CC(NCC1OC(=O)N(c2cc(F)c(N3CCOCC3)cc2)C1)=O,1.0
CC1N(c(c2cc(F)c3N4CCN(C)CC4)c3OC1)C=C(C(O)=O)C2=O,1.0
CCOC(Nc1cc(c2cc1)N(C(CCN3CCOCC3)=O)c(c4S2)cccc4)=O,1.0
NCCc1[nH]cnc1,0.0
CN(C1CC(OC(C(c2ccccc2)CO)=O)C3)C3C(C14)O4,0.0
OC(C(Nc1c(Cl)c(NC(C(O)=O)=O)cc(C#N)c1)=O)=O,0.0
CSCCC(C(NCC(NC(C(NC(C(NC(C(NC(C(N)=O)Cc1ccccc1)=O)CC(O)=O)=O)CCSC)=O)Cc2c(c3[nH]c2)cccc3)=O)=O)NC(C(NC(C(CC(O)=O)N)=O)Cc4ccc(OS(O)(=O)=O)cc4)=O,0.0
Cc1c(C(NC2C(=O)N(C23)C(C(O)=O)C(C)(C)S3)=O)c(c4c(Cl)cccc4F)no1,1.0
CC1C(O)C(N)CC(OC2c(c3CC(C(C)=O)(O)C2)c(O)c(c4c3O)C(=O)c(c5C4=O)cccc5)O1,0.0
CN(CCC(c1ncccc1)c2ccc(Cl)cc2)C,0.0
CC(N(c1c(I)c(C(NCC(CO)O)=O)c(I)c(C(NCCO)=O)c1I)CC(CO)O)=O,0.0
Fc1ccc(C(c2ccc(F)cc2)CCCN3CCC(N4c(c5NC4=O)cccc5)CC3)cc1,0.0
CC(c1cc2c(c(c3[nH]2)cc(Cl)cc3)cc1)C(O)=O,1.0
CCCCCCCC(CCC1C(CC=CCCCC(O)=O)C(O)CC1O)=O,0.0
CC1C(C(SCF)=O)(O)C(C)(C2C1)CC(O)C(F)(C23)C(C)(C(=C4)C(F)C3)C=CC4=O,0.0
ClCCCl,1.0
OS(OCCOc1c(Cl)cc(Cl)cc1)(=O)=O,1.0
NS(c1c(Cl)cc2c(S(=O)(=O)NC(C3C4CC(C=C4)C3)N2)c1)(=O)=O,0.0
NC(C(O)=O)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,0.0
COC1(C(=O)N(C12)C(C(O)=O)=C(CSc3n(C)nnn3)CO2)NC(C(c4ccc(O)cc4)C(O)=O)=O,0.0
OC1(c2ccc(Cl)cc2)c(c3C(N14)=NCC4)cccc3,0.0
CC1c(c2C(O)=C(C13)C(=O)C(O)(C4C3O)C(=O)C(=C(O)N)C(=O)C4N(C)C)cccc2O,1.0
CC1N(c(c2cc(F)c3)c3CC1)C=C(C(O)=O)C2=O,1.0
CC1(C(O)CC2)C2C3C(C(C(=C4)CC3)CCC4=O)CC1,1.0
CN1C2c(c3CC1)c(c(c4C2)c(O)c(O)cc4)ccc3,0.0
CCCCCCCCCCCCCCCCOP(OCC[N+](C)(C)C)(O)=O,1.0
CC(NCC(c1cc(CO)c(O)cc1)O)(C)C,0.0
CCC(C(=O)N(C(NCCc1ccc(S(NC(NC2CCC(C)CC2)=O)(=O)=O)cc1)=O)C3)=C3C,0.0
NCCc1cc(O)c(O)cc1,0.0
CNCCC(c1sccc1)Oc2c(c3ccc2)cccc3,1.0
CCSCCC(C(O)=O)N,0.0
